STATION_ID,LNG,LAT,STATION_NAME
34884,113.62233799999998,34.699949,嵩山南路南三环
34885,113.637037,34.700286,南三环大学路
34886,113.637283,34.711162,长江路大学路
34887,113.632192,34.711296999999995,高教小区
34888,113.622502,34.71123,长江路嵩山路
34889,113.606242,34.711365,西三环长江路
34890,113.594582,34.72116,西三环航海路
34891,113.597045,34.722241,航海路秦岭路
34892,113.597209,34.73717,秦岭路陇海路
34893,113.597291,34.748451,秦岭路中原路
34894,113.583701,34.748637,中原工学院西校区
34895,113.113,34.34,中原工学院西校区
35673,113.766353,34.743771,南水北调
35674,113.76003,34.744209999999995,万通街东风路
35675,113.763089,34.756255,东风路商鼎路
35676,113.757792,34.768804,金水路东风路
35677,113.738536,34.764014,金水路黄河路
35678,113.721126,34.763474,金水立交
35679,113.699119,34.764216,金水路未来路
35680,113.686431,34.764452,金水路经三路
35681,113.6767,34.765026,紫荆山
35682,113.67596100000002,34.77555,花园路黄河路
35683,113.67596100000002,34.780913,花园路红专路
35684,113.686308,34.780981,红专路经三路
35685,113.68639,34.773053999999995,经三路纬五路
35686,113.681658,34.773092,纬五路政七街山河宾馆
35687,113.681607,34.773075,纬五路政七街
35688,113.686452,34.773008000000004,纬五路经三路
35689,113.686493,34.78095,经三路红专路
35690,113.675879,34.780849,红专路花园路
35691,113.675879,34.775604,花园路黄河路
35692,113.675817,34.76552,花园路口
35693,113.686431,34.764357000000004,金水路经三路
35694,113.698605,34.764087,金水路未来路
35695,113.721106,34.763395,金水立交
35696,113.73833,34.763783000000004,金水路黄河路
35697,113.758039,34.768640000000005,金水路东风路
35698,113.762617,34.756127,东风路商鼎路
35699,113.759784,34.744239,东风路万通街
35700,113.766312,34.743733,南水北调
35883,113.555657,34.82458,大唐科技
35884,113.55848,34.818234000000004,金梭路翠竹街
35885,113.558501,34.808898,金梭路科学大道
35886,113.5763,34.808932,科学大道石佛村
35887,113.591779,34.799425,西三环电厂南路
35888,113.579728,34.761263,西三环建设路
35889,113.578291,34.738507,西三环陇海路
35890,113.597281,34.737546,陇海路秦岭路
35891,113.59724,34.722190000000005,秦岭路航海路
35892,113.607525,34.722174,航海路桐柏路
35893,113.61469,34.72603400000001,宏河路工人路
36652,113.7608333,34.75236667,康宁街东风南路
36661,113.7629667,34.7521,康宁街东风南路
36653,113.7549833,34.75243333,康宁街康平路
36660,113.7570667,34.7521,康宁街康平路
36654,113.7512,34.75355,农业南路康宁街
36659,113.75211670000002,34.75261667,农业南路康宁街
